CO_MUNICIPIO,NOME,UF
420060,AGUAS MORNAS,SC
420070,ALFREDO WAGNER,SC
420075,ALTO BELA VISTA,SC
420080,ANCHIETA,SC
420090,ANGELINA,SC
420100,ANITA GARIBALDI,SC
420110,ANITAPOLIS,SC
420120,ANTONIO CARLOS,SC
420125,APIUNA,SC
420127,ARABUTA,SC
420130,ARAQUARI,SC
420140,ARARANGUA,SC
420150,ARMAZEM,SC
420160,ARROIO TRINTA,SC
420165,ARVOREDO,SC
420170,ASCURRA,SC
420180,ATALANTA,SC
420190,AURORA,SC
420195,BALNEARIO ARROIO DO SILVA,SC
420200,BALNEARIO CAMBORIU,SC
420205,BALNEARIO BARRA DO SUL,SC
420207,BALNEARIO GAIVOTA,SC
420208,BANDEIRANTE,SC
420209,BARRA BONITA,SC
420210,BARRA VELHA,SC
420213,BELA VISTA DO TOLDO,SC
420215,BELMONTE,SC
420220,BENEDITO NOVO,SC
420230,BIGUACU,SC
420240,BLUMENAU,SC
420243,BOCAINA DO SUL,SC
420245,BOMBINHAS,SC
420250,BOM JARDIM DA SERRA,SC
420253,BOM JESUS,SC
420257,BOM JESUS DO OESTE,SC
420260,BOM RETIRO,SC
420270,BOTUVERA,SC
420280,BRACO DO NORTE,SC
420285,BRACO DO TROMBUDO,SC
420287,BRUNOPOLIS,SC
420290,BRUSQUE,SC
420300,CACADOR,SC
420310,CAIBI,SC
420315,CALMON,SC
420320,CAMBORIU,SC
420325,CAPAO ALTO,SC
420330,CAMPO ALEGRE,SC
420340,CAMPO BELO DO SUL,SC
420350,CAMPO ERE,SC
420360,CAMPOS NOVOS,SC
420370,CANELINHA,SC
420380,CANOINHAS,SC
420390,CAPINZAL,SC
420395,CAPIVARI DE BAIXO,SC
420400,CATANDUVAS,SC
420410,CAXAMBU DO SUL,SC
420415,CELSO RAMOS,SC
420417,CERRO NEGRO,SC
420419,CHAPADAO DO LAGEADO,SC
420420,CHAPECO,SC
420425,COCAL DO SUL,SC
420430,CONCORDIA,SC
420435,CORDILHEIRA ALTA,SC
420440,CORONEL FREITAS,SC
420445,CORONEL MARTINS,SC
420450,CORUPA,SC
420455,CORREIA PINTO,SC
420460,CRICIUMA,SC
420470,CUNHA PORA,SC
420475,CUNHATAI,SC
420480,CURITIBANOS,SC
420490,DESCANSO,SC
420500,DIONISIO CERQUEIRA,SC
420510,DONA EMMA,SC
420515,DOUTOR PEDRINHO,SC
420517,ENTRE RIOS,SC
420519,ERMO,SC
420520,ERVAL VELHO,SC
420530,FAXINAL DOS GUEDES,SC
420535,FLOR DO SERTAO,SC
420540,FLORIANOPOLIS,SC
420543,FORMOSA DO SUL,SC
420545,FORQUILHINHA,SC
420550,FRAIBURGO,SC
420555,FREI ROGERIO,SC
420560,GALVAO,SC
420570,GAROPABA,SC
420580,GARUVA,SC
420590,GASPAR,SC
420600,GOVERNADOR CELSO RAMOS,SC
420610,GRAO PARA,SC
420620,GRAVATAL,SC
420630,GUABIRUBA,SC
420640,GUARACIABA,SC
420650,GUARAMIRIM,SC
420660,GUARUJA DO SUL,SC
420665,GUATAMBU,SC
420670,HERVAL D'OESTE,SC
420675,IBIAM,SC
420680,IBICARE,SC
420690,IBIRAMA,SC
420700,ICARA,SC
420710,ILHOTA,SC
420720,IMARUI,SC
420730,IMBITUBA,SC
420740,IMBUIA,SC
420750,INDAIAL,SC
420757,IOMERE,SC
420760,IPIRA,SC
420765,IPORA DO OESTE,SC
420768,IPUACU,SC
420770,IPUMIRIM,SC
420775,IRACEMINHA,SC
420780,IRANI,SC
420785,IRATI,SC
420790,IRINEOPOLIS,SC
420800,ITA,SC
420810,ITAIOPOLIS,SC
420820,ITAJAI,SC
420830,ITAPEMA,SC
420840,ITAPIRANGA,SC
420845,ITAPOA,SC
420850,ITUPORANGA,SC
420860,JABORA,SC
420870,JACINTO MACHADO,SC
420880,JAGUARUNA,SC
420890,JARAGUA DO SUL,SC
420895,JARDINOPOLIS,SC
420900,JOACABA,SC
420910,JOINVILLE,SC
420915,JOSE BOITEUX,SC
420917,JUPIA,SC
420920,LACERDOPOLIS,SC
420930,LAGES,SC
420940,LAGUNA,SC
420945,LAJEADO GRANDE,SC
420950,LAURENTINO,SC
420960,LAURO MULLER,SC
420970,LEBON REGIS,SC
420980,LEOBERTO LEAL,SC
420985,LINDOIA DO SUL,SC
420990,LONTRAS,SC
421000,LUIZ ALVES,SC
421003,LUZERNA,SC
421005,MACIEIRA,SC
421010,MAFRA,SC
421020,MAJOR GERCINO,SC
421030,MAJOR VIEIRA,SC
421040,MARACAJA,SC
421050,MARAVILHA,SC
421055,MAREMA,SC
421060,MASSARANDUBA,SC
421070,MATOS COSTA,SC
421080,MELEIRO,SC
421085,MIRIM DOCE,SC
421090,MODELO,SC
421100,MONDAI,SC
421105,MONTE CARLO,SC
421110,MONTE CASTELO,SC
421120,MORRO DA FUMACA,SC
421125,MORRO GRANDE,SC
421130,NAVEGANTES,SC
421140,NOVA ERECHIM,SC
421145,NOVA ITABERABA,SC
421150,NOVA TRENTO,SC
421160,NOVA VENEZA,SC
421165,NOVO HORIZONTE,SC
421170,ORLEANS,SC
421175,OTACILIO COSTA,SC
421180,OURO,SC
421185,OURO VERDE,SC
421187,PAIAL,SC
421189,PAINEL,SC
421190,PALHOCA,SC
421200,PALMA SOLA,SC
421205,PALMEIRA,SC
421210,PALMITOS,SC
421220,PAPANDUVA,SC
421223,PARAISO,SC
421225,PASSO DE TORRES,SC
421227,PASSOS MAIA,SC
421230,PAULO LOPES,SC
421240,PEDRAS GRANDES,SC
421250,PENHA,SC
421260,PERITIBA,SC
421265,PESCARIA BRAVA,SC
421270,PETROLANDIA,SC
421280,BALNEARIO PICARRAS,SC
421290,PINHALZINHO,SC
421300,PINHEIRO PRETO,SC
421310,PIRATUBA,SC
421315,PLANALTO ALEGRE,SC
421320,POMERODE,SC
421330,PONTE ALTA,SC
421335,PONTE ALTA DO NORTE,SC
421340,PONTE SERRADA,SC
421350,PORTO BELO,SC
421360,PORTO UNIAO,SC
421370,POUSO REDONDO,SC
421380,PRAIA GRANDE,SC
421390,PRESIDENTE CASTELLO BRANCO,SC
421400,PRESIDENTE GETULIO,SC
421410,PRESIDENTE NEREU,SC
421415,PRINCESA,SC
421420,QUILOMBO,SC
421430,RANCHO QUEIMADO,SC
421440,RIO DAS ANTAS,SC
421450,RIO DO CAMPO,SC
421460,RIO DO OESTE,SC
421470,RIO DOS CEDROS,SC
421480,RIO DO SUL,SC
421490,RIO FORTUNA,SC
421500,RIO NEGRINHO,SC
421505,RIO RUFINO,SC
421507,RIQUEZA,SC
421510,RODEIO,SC
421520,ROMELANDIA,SC
421530,SALETE,SC
421535,SALTINHO,SC
421540,SALTO VELOSO,SC
421545,SANGAO,SC
421550,SANTA CECILIA,SC
421555,SANTA HELENA,SC
421560,SANTA ROSA DE LIMA,SC
421565,SANTA ROSA DO SUL,SC
421567,SANTA TEREZINHA,SC
421568,SANTA TEREZINHA DO PROGRESSO,SC
421569,SANTIAGO DO SUL,SC
421570,SANTO AMARO DA IMPERATRIZ,SC
421575,SAO BERNARDINO,SC
421580,SAO BENTO DO SUL,SC
421590,SAO BONIFACIO,SC
421600,SAO CARLOS,SC
421605,SAO CRISTOVAO DO SUL,SC
421610,SAO DOMINGOS,SC
421620,SAO FRANCISCO DO SUL,SC
421625,SAO JOAO DO OESTE,SC
421630,SAO JOAO BATISTA,SC
421635,SAO JOAO DO ITAPERIU,SC
421640,SAO JOAO DO SUL,SC
421650,SAO JOAQUIM,SC
421660,SAO JOSE,SC
421670,SAO JOSE DO CEDRO,SC
421680,SAO JOSE DO CERRITO,SC
421690,SAO LOURENCO DO OESTE,SC
421700,SAO LUDGERO,SC
421710,SAO MARTINHO,SC
421715,SAO MIGUEL DA BOA VISTA,SC
421720,SAO MIGUEL DO OESTE,SC
421725,SAO PEDRO DE ALCANTARA,SC
421730,SAUDADES,SC
421740,SCHROEDER,SC
421750,SEARA,SC
421755,SERRA ALTA,SC
421760,SIDEROPOLIS,SC
421770,SOMBRIO,SC
421775,SUL BRASIL,SC
421780,TAIO,SC
421790,TANGARA,SC
421795,TIGRINHOS,SC
421800,TIJUCAS,SC
421810,TIMBE DO SUL,SC
421820,TIMBO,SC
421825,TIMBO GRANDE,SC
421830,TRES BARRAS,SC
421835,TREVISO,SC
421840,TREZE DE MAIO,SC
421850,TREZE TILIAS,SC
421860,TROMBUDO CENTRAL,SC
421870,TUBARAO,SC
421875,TUNAPOLIS,SC
421880,TURVO,SC
421885,UNIAO DO OESTE,SC
421890,URUBICI,SC
421895,URUPEMA,SC
421900,URUSSANGA,SC
421910,VARGEAO,SC
421915,VARGEM,SC
421917,VARGEM BONITA,SC
421920,VIDAL RAMOS,SC
421930,VIDEIRA,SC
421935,VITOR MEIRELES,SC
421940,WITMARSUM,SC
421950,XANXERE,SC
421960,XAVANTINA,SC
421970,XAXIM,SC
421985,ZORTEA,SC
422000,BALNEARIO RINCAO,SC
430003,ACEGUA,RS
430005,AGUA SANTA,RS
430010,AGUDO,RS
430020,AJURICABA,RS
430030,ALECRIM,RS
430040,ALEGRETE,RS
430045,ALEGRIA,RS
430047,ALMIRANTE TAMANDARE DO SUL,RS
430050,ALPESTRE,RS
430055,ALTO ALEGRE,RS
430057,ALTO FELIZ,RS
430060,ALVORADA,RS
430063,AMARAL FERRADOR,RS
430064,AMETISTA DO SUL,RS
430066,ANDRE DA ROCHA,RS
430070,ANTA GORDA,RS
430080,ANTONIO PRADO,RS
430085,ARAMBARE,RS
430087,ARARICA,RS
430090,ARATIBA,RS
430100,ARROIO DO MEIO,RS
430105,ARROIO DO SAL,RS
430107,ARROIO DO PADRE,RS
430110,ARROIO DOS RATOS,RS
430120,ARROIO DO TIGRE,RS
430130,ARROIO GRANDE,RS
430140,ARVOREZINHA,RS
430150,AUGUSTO PESTANA,RS
430155,AUREA,RS
430160,BAGE,RS
430163,BALNEARIO PINHAL,RS
430165,BARAO,RS
430170,BARAO DE COTEGIPE,RS
430175,BARAO DO TRIUNFO,RS
430180,BARRACAO,RS
430185,BARRA DO GUARITA,RS
430187,BARRA DO QUARAI,RS
430190,BARRA DO RIBEIRO,RS
430192,BARRA DO RIO AZUL,RS
430195,BARRA FUNDA,RS
430200,BARROS CASSAL,RS
430205,BENJAMIN CONSTANT DO SUL,RS
430210,BENTO GONCALVES,RS
430215,BOA VISTA DAS MISSOES,RS
430220,BOA VISTA DO BURICA,RS
430222,BOA VISTA DO CADEADO,RS
430223,BOA VISTA DO INCRA,RS
430225,BOA VISTA DO SUL,RS
430230,BOM JESUS,RS
430235,BOM PRINCIPIO,RS
430237,BOM PROGRESSO,RS
430240,BOM RETIRO DO SUL,RS
430245,BOQUEIRAO DO LEAO,RS
430250,BOSSOROCA,RS
430258,BOZANO,RS
430260,BRAGA,RS
430265,BROCHIER,RS
430270,BUTIA,RS
430280,CACAPAVA DO SUL,RS
430290,CACEQUI,RS
430300,CACHOEIRA DO SUL,RS
430310,CACHOEIRINHA,RS
430320,CACIQUE DOBLE,RS
430330,CAIBATE,RS
430340,CAICARA,RS
430350,CAMAQUA,RS
430355,CAMARGO,RS
430360,CAMBARA DO SUL,RS
430367,CAMPESTRE DA SERRA,RS
430370,CAMPINA DAS MISSOES,RS
430380,CAMPINAS DO SUL,RS
430390,CAMPO BOM,RS
430400,CAMPO NOVO,RS
430410,CAMPOS BORGES,RS
430420,CANDELARIA,RS
430430,CANDIDO GODOI,RS
430435,CANDIOTA,RS
430440,CANELA,RS
430450,CANGUCU,RS
430460,CANOAS,RS
430461,CANUDOS DO VALE,RS
430462,CAPAO BONITO DO SUL,RS
430463,CAPAO DA CANOA,RS
430465,CAPAO DO CIPO,RS
430466,CAPAO DO LEAO,RS
430467,CAPIVARI DO SUL,RS
430468,CAPELA DE SANTANA,RS
430469,CAPITAO,RS
430470,CARAZINHO,RS
430471,CARAA,RS
430480,CARLOS BARBOSA,RS
430485,CARLOS GOMES,RS
430490,CASCA,RS
430495,CASEIROS,RS
430500,CATUIPE,RS
430510,CAXIAS DO SUL,RS
430511,CENTENARIO,RS
430512,CERRITO,RS
430513,CERRO BRANCO,RS
430515,CERRO GRANDE,RS
430517,CERRO GRANDE DO SUL,RS
430520,CERRO LARGO,RS
430530,CHAPADA,RS
430535,CHARQUEADAS,RS
430537,CHARRUA,RS
430540,CHIAPETTA,RS
430543,CHUI,RS
430544,CHUVISCA,RS
430545,CIDREIRA,RS
430550,CIRIACO,RS
430558,COLINAS,RS
430560,COLORADO,RS
430570,CONDOR,RS
430580,CONSTANTINA,RS
430583,COQUEIRO BAIXO,RS
430585,COQUEIROS DO SUL,RS
430587,CORONEL BARROS,RS
430590,CORONEL BICACO,RS
430593,CORONEL PILAR,RS
430595,COTIPORA,RS
430597,COXILHA,RS
430600,CRISSIUMAL,RS
430605,CRISTAL,RS
430607,CRISTAL DO SUL,RS
430610,CRUZ ALTA,RS
430613,CRUZALTENSE,RS
430620,CRUZEIRO DO SUL,RS
430630,DAVID CANABARRO,RS
430632,DERRUBADAS,RS
430635,DEZESSEIS DE NOVEMBRO,RS
430637,DILERMANDO DE AGUIAR,RS
430640,DOIS IRMAOS,RS
430642,DOIS IRMAOS DAS MISSOES,RS
430645,DOIS LAJEADOS,RS
430650,DOM FELICIANO,RS
430655,DOM PEDRO DE ALCANTARA,RS
430660,DOM PEDRITO,RS
430670,DONA FRANCISCA,RS
430673,DOUTOR MAURICIO CARDOSO,RS
430675,DOUTOR RICARDO,RS
430676,ELDORADO DO SUL,RS
430680,ENCANTADO,RS
430690,ENCRUZILHADA DO SUL,RS
430692,ENGENHO VELHO,RS
430693,ENTRE-IJUIS,RS
430695,ENTRE RIOS DO SUL,RS
430697,EREBANGO,RS
430700,ERECHIM,RS
430705,ERNESTINA,RS
430710,HERVAL,RS
430720,ERVAL GRANDE,RS
430730,ERVAL SECO,RS
430740,ESMERALDA,RS
430745,ESPERANCA DO SUL,RS
430750,ESPUMOSO,RS
430755,ESTACAO,RS
430760,ESTANCIA VELHA,RS
430770,ESTEIO,RS
430780,ESTRELA,RS
430781,ESTRELA VELHA,RS
430783,EUGENIO DE CASTRO,RS
430786,FAGUNDES VARELA,RS
430790,FARROUPILHA,RS
430800,FAXINAL DO SOTURNO,RS
430805,FAXINALZINHO,RS
430807,FAZENDA VILANOVA,RS
430810,FELIZ,RS
430820,FLORES DA CUNHA,RS
430825,FLORIANO PEIXOTO,RS
430830,FONTOURA XAVIER,RS
430840,FORMIGUEIRO,RS
430843,FORQUETINHA,RS
430845,FORTALEZA DOS VALOS,RS
430850,FREDERICO WESTPHALEN,RS
430860,GARIBALDI,RS
430865,GARRUCHOS,RS
430870,GAURAMA,RS
430880,GENERAL CAMARA,RS
430885,GENTIL,RS
430890,GETULIO VARGAS,RS
430900,GIRUA,RS
430905,GLORINHA,RS
430910,GRAMADO,RS
430912,GRAMADO DOS LOUREIROS,RS
430915,GRAMADO XAVIER,RS
430920,GRAVATAI,RS
430925,GUABIJU,RS
430930,GUAIBA,RS
430940,GUAPORE,RS
430950,GUARANI DAS MISSOES,RS
430955,HARMONIA,RS
430957,HERVEIRAS,RS
430960,HORIZONTINA,RS
430965,HULHA NEGRA,RS
430970,HUMAITA,RS
430975,IBARAMA,RS
430980,IBIACA,RS
430990,IBIRAIARAS,RS
430995,IBIRAPUITA,RS
431000,IBIRUBA,RS
431010,IGREJINHA,RS
431020,IJUI,RS
431030,ILOPOLIS,RS
431033,IMBE,RS
431036,IMIGRANTE,RS
431040,INDEPENDENCIA,RS
431041,INHACORA,RS
431043,IPE,RS
431046,IPIRANGA DO SUL,RS
431050,IRAI,RS
431053,ITAARA,RS
431055,ITACURUBI,RS
431057,ITAPUCA,RS
431060,ITAQUI,RS
431065,ITATI,RS
431070,ITATIBA DO SUL,RS
431075,IVORA,RS
431080,IVOTI,RS
431085,JABOTICABA,RS
431087,JACUIZINHO,RS
431090,JACUTINGA,RS
431100,JAGUARAO,RS
431110,JAGUARI,RS
431112,JAQUIRANA,RS
431113,JARI,RS
431115,JOIA,RS
431120,JULIO DE CASTILHOS,RS
431123,LAGOA BONITA DO SUL,RS
431125,LAGOAO,RS
431127,LAGOA DOS TRES CANTOS,RS
431130,LAGOA VERMELHA,RS
431140,LAJEADO,RS
431142,LAJEADO DO BUGRE,RS
431150,LAVRAS DO SUL,RS
431160,LIBERATO SALZANO,RS
431162,LINDOLFO COLLOR,RS
431164,LINHA NOVA,RS
431170,MACHADINHO,RS
431171,MACAMBARA,RS
431173,MAMPITUBA,RS
431175,MANOEL VIANA,RS
431177,MAQUINE,RS
431179,MARATA,RS
431180,MARAU,RS
431190,MARCELINO RAMOS,RS
431198,MARIANA PIMENTEL,RS
431200,MARIANO MORO,RS
431205,MARQUES DE SOUZA,RS
431210,MATA,RS
431213,MATO CASTELHANO,RS
431215,MATO LEITAO,RS
431217,MATO QUEIMADO,RS
431220,MAXIMILIANO DE ALMEIDA,RS
431225,MINAS DO LEAO,RS
431230,MIRAGUAI,RS
431235,MONTAURI,RS
431237,MONTE ALEGRE DOS CAMPOS,RS
431238,MONTE BELO DO SUL,RS
431240,MONTENEGRO,RS
431242,MORMACO,RS
431244,MORRINHOS DO SUL,RS
431245,MORRO REDONDO,RS
431247,MORRO REUTER,RS
431250,MOSTARDAS,RS
431260,MUCUM,RS
431261,MUITOS CAPOES,RS
431262,MULITERNO,RS
431265,NAO-ME-TOQUE,RS
431267,NICOLAU VERGUEIRO,RS
431270,NONOAI,RS
431275,NOVA ALVORADA,RS
431280,NOVA ARACA,RS
431290,NOVA BASSANO,RS
431295,NOVA BOA VISTA,RS
431300,NOVA BRESCIA,RS
431301,NOVA CANDELARIA,RS
431303,NOVA ESPERANCA DO SUL,RS
431306,NOVA HARTZ,RS
431308,NOVA PADUA,RS
431310,NOVA PALMA,RS
431320,NOVA PETROPOLIS,RS
431330,NOVA PRATA,RS
431333,NOVA RAMADA,RS
431335,NOVA ROMA DO SUL,RS
431337,NOVA SANTA RITA,RS
431339,NOVO CABRAIS,RS
431340,NOVO HAMBURGO,RS
431342,NOVO MACHADO,RS
431344,NOVO TIRADENTES,RS
431346,NOVO XINGU,RS
431349,NOVO BARREIRO,RS
431350,OSORIO,RS
431360,PAIM FILHO,RS
431365,PALMARES DO SUL,RS
431370,PALMEIRA DAS MISSOES,RS
431380,PALMITINHO,RS
431390,PANAMBI,RS
431395,PANTANO GRANDE,RS
431400,PARAI,RS
431402,PARAISO DO SUL,RS
431403,PARECI NOVO,RS
431405,PAROBE,RS
431406,PASSA SETE,RS
431407,PASSO DO SOBRADO,RS
431410,PASSO FUNDO,RS
431413,PAULO BENTO,RS
431415,PAVERAMA,RS
431417,PEDRAS ALTAS,RS
431420,PEDRO OSORIO,RS
431430,PEJUCARA,RS
431440,PELOTAS,RS
431442,PICADA CAFE,RS
431445,PINHAL,RS
431446,PINHAL DA SERRA,RS
431447,PINHAL GRANDE,RS
431449,PINHEIRINHO DO VALE,RS
431450,PINHEIRO MACHADO,RS
431454,PINTO BANDEIRA,RS
431455,PIRAPO,RS
431460,PIRATINI,RS
431470,PLANALTO,RS
431475,POCO DAS ANTAS,RS
431477,PONTAO,RS
431478,PONTE PRETA,RS
431480,PORTAO,RS
431490,PORTO ALEGRE,RS
431500,PORTO LUCENA,RS
431505,PORTO MAUA,RS
431507,PORTO VERA CRUZ,RS
431510,PORTO XAVIER,RS
431513,POUSO NOVO,RS
431514,PRESIDENTE LUCENA,RS
431515,PROGRESSO,RS
431517,PROTASIO ALVES,RS
431520,PUTINGA,RS
431530,QUARAI,RS
431531,QUATRO IRMAOS,RS
431532,QUEVEDOS,RS
431535,QUINZE DE NOVEMBRO,RS
431540,REDENTORA,RS
431545,RELVADO,RS
431550,RESTINGA SECA,RS
431555,RIO DOS INDIOS,RS
431560,RIO GRANDE,RS
431570,RIO PARDO,RS
431575,RIOZINHO,RS
431580,ROCA SALES,RS
431590,RODEIO BONITO,RS
431595,ROLADOR,RS
431600,ROLANTE,RS
431610,RONDA ALTA,RS
431620,RONDINHA,RS
431630,ROQUE GONZALES,RS
431640,ROSARIO DO SUL,RS
431642,SAGRADA FAMILIA,RS
431643,SALDANHA MARINHO,RS
431645,SALTO DO JACUI,RS
431647,SALVADOR DAS MISSOES,RS
431650,SALVADOR DO SUL,RS
431660,SANANDUVA,RS
431670,SANTA BARBARA DO SUL,RS
431673,SANTA CECILIA DO SUL,RS
431675,SANTA CLARA DO SUL,RS
431680,SANTA CRUZ DO SUL,RS
431690,SANTA MARIA,RS
431695,SANTA MARIA DO HERVAL,RS
431697,SANTA MARGARIDA DO SUL,RS
431700,SANTANA DA BOA VISTA,RS
431710,SANTANA DO LIVRAMENTO,RS
431720,SANTA ROSA,RS
431725,SANTA TEREZA,RS
431730,SANTA VITORIA DO PALMAR,RS
431740,SANTIAGO,RS
431750,SANTO ANGELO,RS
431755,SANTO ANTONIO DO PALMA,RS
431760,SANTO ANTONIO DA PATRULHA,RS
431770,SANTO ANTONIO DAS MISSOES,RS
431775,SANTO ANTONIO DO PLANALTO,RS
431780,SANTO AUGUSTO,RS
431790,SANTO CRISTO,RS
431795,SANTO EXPEDITO DO SUL,RS
431800,SAO BORJA,RS
431805,SAO DOMINGOS DO SUL,RS
431810,SAO FRANCISCO DE ASSIS,RS
431820,SAO FRANCISCO DE PAULA,RS
431830,SAO GABRIEL,RS
431840,SAO JERONIMO,RS
431842,SAO JOAO DA URTIGA,RS
431843,SAO JOAO DO POLESINE,RS
431844,SAO JORGE,RS
431845,SAO JOSE DAS MISSOES,RS
431846,SAO JOSE DO HERVAL,RS
431848,SAO JOSE DO HORTENCIO,RS
431849,SAO JOSE DO INHACORA,RS
431850,SAO JOSE DO NORTE,RS
431860,SAO JOSE DO OURO,RS
431861,SAO JOSE DO SUL,RS
431862,SAO JOSE DOS AUSENTES,RS
431870,SAO LEOPOLDO,RS
431880,SAO LOURENCO DO SUL,RS
431890,SAO LUIZ GONZAGA,RS
431900,SAO MARCOS,RS
431910,SAO MARTINHO,RS
431912,SAO MARTINHO DA SERRA,RS
431915,SAO MIGUEL DAS MISSOES,RS
431920,SAO NICOLAU,RS
431930,SAO PAULO DAS MISSOES,RS
431935,SAO PEDRO DA SERRA,RS
431936,SAO PEDRO DAS MISSOES,RS
431937,SAO PEDRO DO BUTIA,RS
431940,SAO PEDRO DO SUL,RS
431950,SAO SEBASTIAO DO CAI,RS
431960,SAO SEPE,RS
431970,SAO VALENTIM,RS
431971,SAO VALENTIM DO SUL,RS
431973,SAO VALERIO DO SUL,RS
431975,SAO VENDELINO,RS
431980,SAO VICENTE DO SUL,RS
431990,SAPIRANGA,RS
432000,SAPUCAIA DO SUL,RS
432010,SARANDI,RS
432020,SEBERI,RS
432023,SEDE NOVA,RS
432026,SEGREDO,RS
432030,SELBACH,RS
432032,SENADOR SALGADO FILHO,RS
432035,SENTINELA DO SUL,RS
432040,SERAFINA CORREA,RS
432045,SERIO,RS
432050,SERTAO,RS
432055,SERTAO SANTANA,RS
432057,SETE DE SETEMBRO,RS
432060,SEVERIANO DE ALMEIDA,RS
432065,SILVEIRA MARTINS,RS
432067,SINIMBU,RS
432070,SOBRADINHO,RS
432080,SOLEDADE,RS
432085,TABAI,RS
432090,TAPEJARA,RS
432100,TAPERA,RS
432110,TAPES,RS
432120,TAQUARA,RS
432130,TAQUARI,RS
432132,TAQUARUCU DO SUL,RS
432135,TAVARES,RS
432140,TENENTE PORTELA,RS
432143,TERRA DE AREIA,RS
432145,TEUTONIA,RS
432146,TIO HUGO,RS
432147,TIRADENTES DO SUL,RS
432149,TOROPI,RS
432150,TORRES,RS
432160,TRAMANDAI,RS
432162,TRAVESSEIRO,RS
432163,TRES ARROIOS,RS
432166,TRES CACHOEIRAS,RS
432170,TRES COROAS,RS
432180,TRES DE MAIO,RS
432183,TRES FORQUILHAS,RS
432185,TRES PALMEIRAS,RS
432190,TRES PASSOS,RS
432195,TRINDADE DO SUL,RS
432200,TRIUNFO,RS
432210,TUCUNDUVA,RS
432215,TUNAS,RS
432218,TUPANCI DO SUL,RS
432220,TUPANCIRETA,RS
432225,TUPANDI,RS
432230,TUPARENDI,RS
432232,TURUCU,RS
432234,UBIRETAMA,RS
432235,UNIAO DA SERRA,RS
432237,UNISTALDA,RS
432240,URUGUAIANA,RS
432250,VACARIA,RS
432252,VALE VERDE,RS
432253,VALE DO SOL,RS
432254,VALE REAL,RS
432255,VANINI,RS
432260,VENANCIO AIRES,RS
432270,VERA CRUZ,RS
432280,VERANOPOLIS,RS
432285,VESPASIANO CORREA,RS
432290,VIADUTOS,RS
432300,VIAMAO,RS
432310,VICENTE DUTRA,RS
432320,VICTOR GRAEFF,RS
432330,VILA FLORES,RS
432335,VILA LANGARO,RS
432340,VILA MARIA,RS
432345,VILA NOVA DO SUL,RS
432350,VISTA ALEGRE,RS
432360,VISTA ALEGRE DO PRATA,RS
432370,VISTA GAUCHA,RS
432375,VITORIA DAS MISSOES,RS
432377,WESTFALIA,RS
432380,XANGRI-LA,RS
500020,AGUA CLARA,MS
500025,ALCINOPOLIS,MS
500060,AMAMBAI,MS
500070,ANASTACIO,MS
500080,ANAURILANDIA,MS
500085,ANGELICA,MS
500090,ANTONIO JOAO,MS
500100,APARECIDA DO TABOADO,MS
500110,AQUIDAUANA,MS
500124,ARAL MOREIRA,MS
500150,BANDEIRANTES,MS
500190,BATAGUASSU,MS
500200,BATAYPORA,MS
500210,BELA VISTA,MS
500215,BODOQUENA,MS
500220,BONITO,MS
500230,BRASILANDIA,MS
500240,CAARAPO,MS
500260,CAMAPUA,MS
500270,CAMPO GRANDE,MS
500280,CARACOL,MS
500290,CASSILANDIA,MS
500295,CHAPADAO DO SUL,MS
500310,CORGUINHO,MS
500315,CORONEL SAPUCAIA,MS
500320,CORUMBA,MS
500325,COSTA RICA,MS
500330,COXIM,MS
500345,DEODAPOLIS,MS
500348,DOIS IRMAOS DO BURITI,MS
500350,DOURADINA,MS
500370,DOURADOS,MS
500375,ELDORADO,MS
500380,FATIMA DO SUL,MS
500390,FIGUEIRAO,MS
500400,GLORIA DE DOURADOS,MS
500410,GUIA LOPES DA LAGUNA,MS
500430,IGUATEMI,MS
500440,INOCENCIA,MS
500450,ITAPORA,MS
500460,ITAQUIRAI,MS
500470,IVINHEMA,MS
500480,JAPORA,MS
500490,JARAGUARI,MS
500500,JARDIM,MS
500510,JATEI,MS
500515,JUTI,MS
500520,LADARIO,MS
500525,LAGUNA CARAPA,MS
500540,MARACAJU,MS
500560,MIRANDA,MS
500568,MUNDO NOVO,MS
500570,NAVIRAI,MS
500580,NIOAQUE,MS
500600,NOVA ALVORADA DO SUL,MS
500620,NOVA ANDRADINA,MS
500625,NOVO HORIZONTE DO SUL,MS
500627,PARAISO DAS AGUAS,MS
500630,PARANAIBA,MS
500635,PARANHOS,MS
500640,PEDRO GOMES,MS
500660,PONTA PORA,MS
500690,PORTO MURTINHO,MS
500710,RIBAS DO RIO PARDO,MS
500720,RIO BRILHANTE,MS
500730,RIO NEGRO,MS
500740,RIO VERDE DE MATO GROSSO,MS
500750,ROCHEDO,MS
500755,SANTA RITA DO PARDO,MS
500769,SAO GABRIEL DO OESTE,MS
500770,SETE QUEDAS,MS
500780,SELVIRIA,MS
500790,SIDROLANDIA,MS
500793,SONORA,MS
500795,TACURU,MS
500797,TAQUARUSSU,MS
500800,TERENOS,MS
500830,TRES LAGOAS,MS
500840,VICENTINA,MS
510010,ACORIZAL,MT
510020,AGUA BOA,MT
510025,ALTA FLORESTA,MT
510030,ALTO ARAGUAIA,MT
510035,ALTO BOA VISTA,MT
510040,ALTO GARCAS,MT
510050,ALTO PARAGUAI,MT
510060,ALTO TAQUARI,MT
